DD_freq,MD_freq,PD_freq,num_pulses,DD_response,MD_response,PD_response,individual_sum,integrated_response,interaction_coefficient,interaction_sem,interaction_std,mean_frequency,n_trials,cv
40,15,40,3,0.7191088146803968,0.6709158125651296,0.7139745210109646,2.1039991482564906,2.070583994340467,-0.01373712551224046,0.013306586842328747,0.07165816316638782,31.666666666666668,30,0.2
40,20,1,3,0.7233535548903263,0.6970817179773675,0.945573299733127,2.366008572600821,2.361161716763684,0.0012418810908166433,0.014633639571354405,0.07880456081994858,20.333333333333332,30,0.2
40,20,5,3,0.7055397662465858,0.6924861962925707,0.7816376353485595,2.179663597887716,2.1768775893118315,0.0019493318153136138,0.014220019905394109,0.07657715075128048,21.666666666666668,30,0.2
40,20,10,3,0.7227588043073578,0.6886093975867423,0.7429765599667225,2.1543447618608225,2.142250863651564,-0.0034955178143090604,0.012709077499394535,0.06844047688088443,23.333333333333332,30,0.2
40,20,15,3,0.7242624399283142,0.6870630429243739,0.7340116377796179,2.1453371206323055,2.1340850290101843,-0.002979325162074199,0.011802976146597475,0.06356097176410475,25.0,30,0.2
40,20,20,3,0.7247112051073501,0.6819219859242627,0.6520979659025573,2.0587311569341695,2.0331989786676616,-0.009954177042816072,0.013218672467677182,0.07118472976997296,26.666666666666668,30,0.2
40,20,30,3,0.7139499744902643,0.700156681172214,0.6918145050434876,2.105921160705966,2.07831800138752,-0.01170116777409454,0.010097808941672889,0.05437836534186495,30.0,30,0.2
40,20,40,3,0.7245858672956605,0.6807602728653138,0.6834427712638576,2.088788911424832,2.104001299796035,0.010201485669437222,0.014864248420205516,0.08004642747699539,33.333333333333336,30,0.2
40,30,1,3,0.7033127088964282,0.702162757943402,0.9361516763183914,2.341627143158221,2.4040272395979936,0.03144169294773908,0.018126943914259386,0.09761658042797063,23.666666666666668,30,0.2
40,30,5,3,0.7139974833292372,0.7129229281681386,0.7726974405580621,2.199617852055438,2.2214246480659074,0.012955538124067772,0.012942998861079852,0.06970018196546919,25.0,30,0.2
40,30,10,3,0.7119508066428408,0.7216490549791118,0.7631170746455508,2.196716936267504,2.1679256646475795,-0.01062242036816969,0.013490780874358699,0.07265007838535972,26.666666666666668,30,0.2
40,30,15,3,0.7135158623418428,0.7093877926053976,0.7402642690197965,2.1631679239670367,2.190713441132784,0.015234742957142592,0.01262386705100455,0.06798160457301454,28.333333333333332,30,0.2
40,30,20,3,0.7302106906042051,0.7174326401288916,0.6291617240971437,2.07680505483024,2.107907114425023,0.01901045209863437,0.014461507170452019,0.0778775994724415,30.0,30,0.2
40,30,30,3,0.7193162632656908,0.7274801596294231,0.6639614465075997,2.110757869402714,2.1227752224092025,0.007529317767725838,0.011308422862807217,0.06089772082498464,33.333333333333336,30,0.2
40,30,40,3,0.7107046065025141,0.7069547497014933,0.6877321718556726,2.10539152805968,2.113009165710543,0.004913997231440774,0.011291718311949734,0.06080776406558794,36.666666666666664,30,0.2
40,40,1,3,0.7092041554132685,0.7279253213874406,0.9329983234855682,2.3701278002862773,2.4144992756562007,0.02277938362240318,0.017647219704228546,0.09503318649498213,27.0,30,0.2
40,40,5,3,0.7183594606015861,0.7500587379150254,0.8039816188818322,2.2723998173984437,2.281411208928415,0.005206987902490862,0.01139247558220564,0.06135035857143299,28.333333333333332,30,0.2
40,40,10,3,0.7079878655148407,0.7461115290640343,0.755859582396411,2.2099589769752863,2.2398774785264846,0.016552307025700708,0.015190914358494017,0.0818055773915562,30.0,30,0.2
40,40,15,3,0.7112719658624851,0.7578967231554076,0.7447028723726898,2.213871561390582,2.1807567647995607,-0.013105870972672627,0.012179443245190576,0.06558830913449233,31.666666666666668,30,0.2
40,40,20,3,0.7204718248214458,0.7402265488912474,0.6533353453856944,2.1140337190983876,2.112511446080204,0.0016134893748138562,0.01128851581831659,0.060790518109579667,33.333333333333336,30,0.2
40,40,30,3,0.7361985172607836,0.7359479979740561,0.6818803946757694,2.1540269099106086,2.134146024520527,-0.0070164205638614625,0.01284363916912869,0.06916511364912607,36.666666666666664,30,0.2
40,40,40,3,0.7130797604804843,0.7560130661908222,0.679778115386812,2.148870942058118,2.140771668631051,-0.003347174750378115,0.008100722799922248,0.04362372733449338,40.0,30,0.2
1,1,1,5,0.9608473573781506,1.0033867515368038,1.6116622137698227,3.575896322684777,3.566155203303968,0.007010839676593911,0.026527671076842604,0.1428558806982527,1.0,30,0.2
