DD_freq,MD_freq,PD_freq,num_pulses,DD_response,MD_response,PD_response,individual_sum,integrated_response,interaction_coefficient,mean_frequency,frequency_range
1,30,20,3,0.5987439980506796,0.7230521234681168,0.6546094852075748,1.9764056067263711,2.0610703520535956,0.042837737880869156,17.0,29
1,30,30,3,0.5987439980506796,0.7230521234681168,0.6807968647024359,2.002592986221232,2.002592986221232,0.0,20.333333333333332,29
1,30,40,3,0.5987439980506796,0.7230521234681168,0.697594556525659,2.0193906780444553,2.0193906780444553,0.0,23.666666666666668,39
1,40,1,3,0.5987439980506796,0.7462821222587603,0.9358070631621731,2.2808331834716133,2.280833183471613,-1.9470481798853994e-16,14.0,39
1,40,5,3,0.5987439980506796,0.7462821222587603,0.7982393963071407,2.1432655166165806,2.14326551661658,-2.0720214383475657e-16,15.333333333333334,39
1,40,10,3,0.5987439980506796,0.7462821222587603,0.7518279407505085,2.0968540610599486,2.096854061059948,-2.1178832523307696e-16,17.0,39
1,40,15,3,0.5987439980506796,0.7462821222587603,0.7391961947701261,2.084222315079566,2.0842223150795656,-2.13071900553521e-16,18.666666666666668,39
1,40,20,3,0.5987439980506796,0.7462821222587603,0.6546094852075748,1.9996356055170148,1.9996356055170146,-1.110425341059181e-16,20.333333333333332,39
1,40,30,3,0.5987439980506796,0.7462821222587603,0.6807968647024359,2.025822985011876,2.025822985011876,0.0,23.666666666666668,39
1,40,40,3,0.5987439980506796,0.7462821222587603,0.697594556525659,2.042620676835099,2.042620676835099,0.0,27.0,39
5,1,1,3,0.6236157708104706,0.7219172947532607,0.9358070631621731,2.2813401287259047,2.2813401287259047,0.0,2.3333333333333335,4
5,1,5,3,0.6236157708104706,0.7219172947532607,0.7982393963071407,2.143772461870872,2.143772461870872,0.0,3.6666666666666665,4
5,1,10,3,0.6236157708104706,0.7219172947532607,0.7518279407505085,2.09736100631424,2.09736100631424,0.0,5.333333333333333,9
5,1,15,3,0.6236157708104706,0.7219172947532607,0.7391961947701261,2.0847292603338574,2.0847292603338574,0.0,7.0,14
5,1,20,3,0.6236157708104706,0.7219172947532607,0.6546094852075748,2.000142550771306,2.0848072960985307,0.042329355622465786,8.666666666666666,19
5,1,30,3,0.6236157708104706,0.7219172947532607,0.6807968647024359,2.0263299302661673,2.0976851542366775,0.035214020631446415,12.0,29
5,1,40,3,0.6236157708104706,0.7219172947532607,0.697594556525659,2.0431276220893904,2.1136959612918833,0.03453936917084344,15.333333333333334,39
5,5,1,3,0.6236157708104706,0.6719883797615365,0.9358070631621731,2.23141121373418,2.23141121373418,0.0,3.6666666666666665,4
5,5,5,3,0.6236157708104706,0.6719883797615365,0.7982393963071407,2.093843546879148,2.0938435468791474,-2.1209283306385188e-16,5.0,0
5,5,10,3,0.6236157708104706,0.6719883797615365,0.7518279407505085,2.0474320913225155,2.0474320913225155,0.0,6.666666666666667,5
5,5,15,3,0.6236157708104706,0.6719883797615365,0.7391961947701261,2.0348003453421333,2.034800345342133,-2.1824706825248402e-16,8.333333333333334,10
5,5,20,3,0.6236157708104706,0.6719883797615365,0.6546094852075748,1.9502136357795818,2.034878381106806,0.04341306191994714,10.0,15
5,5,30,3,0.6236157708104706,0.6719883797615365,0.6807968647024359,1.9764010152744431,2.047756239244953,0.036103616330414284,13.333333333333334,25
5,5,40,3,0.6236157708104706,0.6719883797615365,0.697594556525659,1.9931987070976662,2.0637670463001587,0.03540456801983801,16.666666666666668,35
5,10,1,3,0.6236157708104706,0.6698013138622356,0.9358070631621731,2.2292241478348793,2.2292241478348793,0.0,5.333333333333333,9
5,10,5,3,0.6236157708104706,0.6698013138622356,0.7982393963071407,2.091656480979847,2.0916564809798466,-2.1231460036020198e-16,6.666666666666667,5
5,10,10,3,0.6236157708104706,0.6698013138622356,0.7518279407505085,2.0452450254232146,2.0452450254232146,0.0,8.333333333333334,5
5,10,15,3,0.6236157708104706,0.6698013138622356,0.7391961947701261,2.0326132794428324,2.0326132794428324,0.0,10.0,10
5,10,20,3,0.6236157708104706,0.6698013138622356,0.6546094852075748,1.948026569880281,2.0326913152075057,0.04346180213159407,11.666666666666666,15
5,10,30,3,0.6236157708104706,0.6698013138622356,0.6807968647024359,1.9742139493751423,2.045569173345652,0.036143612496049055,15.0,25
5,10,40,3,0.6236157708104706,0.6698013138622356,0.697594556525659,1.9910116411983654,2.0615799804008583,0.035443458863966625,18.333333333333332,35
5,15,1,3,0.6236157708104706,0.6801249474760649,0.9358070631621731,2.2395477814487084,2.2395477814487084,0.0,7.0,14
5,15,5,3,0.6236157708104706,0.6801249474760649,0.7982393963071407,2.101980114593676,2.101980114593676,0.0,8.333333333333334,10
5,15,10,3,0.6236157708104706,0.6801249474760649,0.7518279407505085,2.055568659037044,2.055568659037044,0.0,10.0,10
5,15,15,3,0.6236157708104706,0.6801249474760649,0.7391961947701261,2.0429369130566615,2.0429369130566615,0.0,11.666666666666666,10
5,15,20,3,0.6236157708104706,0.6801249474760649,0.6546094852075748,1.9583502034941103,2.0430149488213347,0.04323268901351999,13.333333333333334,15
5,15,30,3,0.6236157708104706,0.6801249474760649,0.6807968647024359,1.9845375829889713,2.055892806959481,0.035955592165223454,16.666666666666668,25
5,15,40,3,0.6236157708104706,0.6801249474760649,0.697594556525659,2.0013352748121944,2.0013352748121944,0.0,20.0,35
5,20,1,3,0.6236157708104706,0.6945504017189351,0.9358070631621731,2.2539732356915785,2.2539732356915785,0.0,8.666666666666666,19
5,20,5,3,0.6236157708104706,0.6945504017189351,0.7982393963071407,2.116405568836546,2.116405568836546,0.0,10.0,15
5,20,10,3,0.6236157708104706,0.6945504017189351,0.7518279407505085,2.0699941132799142,2.0699941132799142,0.0,11.666666666666666,15
5,20,15,3,0.6236157708104706,0.6945504017189351,0.7391961947701261,2.0573623672995316,2.0573623672995316,0.0,13.333333333333334,15
5,20,20,3,0.6236157708104706,0.6945504017189351,0.6546094852075748,1.9727756577369804,2.057440403064205,0.04291656022578131,15.0,15
5,20,30,3,0.6236157708104706,0.6945504017189351,0.6807968647024359,1.9989630372318414,2.070318261202351,0.035696119758833696,18.333333333333332,25
5,20,40,3,0.6236157708104706,0.6945504017189351,0.697594556525659,2.0157607290550645,2.0157607290550645,0.0,21.666666666666668,35
5,30,1,3,0.6236157708104706,0.7230521234681168,0.9358070631621731,2.28247495744076,2.2824749574407606,1.945647676888427e-16,12.0,29
5,30,5,3,0.6236157708104706,0.7230521234681168,0.7982393963071407,2.144907290585728,2.144907290585728,0.0,13.333333333333334,25
5,30,10,3,0.6236157708104706,0.7230521234681168,0.7518279407505085,2.098495835029096,2.098495835029096,0.0,15.0,25
5,30,15,3,0.6236157708104706,0.7230521234681168,0.7391961947701261,2.0858640890487132,2.0858640890487132,0.0,16.666666666666668,25
5,30,20,3,0.6236157708104706,0.7230521234681168,0.6546094852075748,2.001277379486162,2.0859421248133865,0.04230535266878525,18.333333333333332,25
5,30,30,3,0.6236157708104706,0.7230521234681168,0.6807968647024359,2.027464758981023,2.0274647589810235,2.1903670970500912e-16,21.666666666666668,25
5,30,40,3,0.6236157708104706,0.7230521234681168,0.697594556525659,2.044262450804246,2.0442624508042466,2.1723688642588465e-16,25.0,35
5,40,1,3,0.6236157708104706,0.7462821222587603,0.9358070631621731,2.305704956231404,2.305704956231404,0.0,15.333333333333334,39
5,40,5,3,0.6236157708104706,0.7462821222587603,0.7982393963071407,2.1681372893763715,2.1681372893763715,0.0,16.666666666666668,35
5,40,10,3,0.6236157708104706,0.7462821222587603,0.7518279407505085,2.1217258338197396,2.1217258338197396,0.0,18.333333333333332,35
5,40,15,3,0.6236157708104706,0.7462821222587603,0.7391961947701261,2.109094087839357,2.0064915598562485,-0.04864767701673219,20.0,35
5,40,20,3,0.6236157708104706,0.7462821222587603,0.6546094852075748,2.0245073782768057,2.0245073782768057,0.0,21.666666666666668,35
5,40,30,3,0.6236157708104706,0.7462821222587603,0.6807968647024359,2.0506947577716668,2.0506947577716668,0.0,25.0,35
5,40,40,3,0.6236157708104706,0.7462821222587603,0.697594556525659,2.06749244959489,2.06749244959489,0.0,28.333333333333332,35
10,1,1,3,0.6669328295704894,0.7219172947532607,0.9358070631621731,2.324657187485923,2.3246571874859234,1.9103427905012417e-16,4.0,9
10,1,5,3,0.6669328295704894,0.7219172947532607,0.7982393963071407,2.1870895206308907,2.1870895206308907,0.0,5.333333333333333,9
10,1,10,3,0.6669328295704894,0.7219172947532607,0.7518279407505085,2.1406780650742587,2.1406780650742587,0.0,7.0,9
10,1,15,3,0.6669328295704894,0.7219172947532607,0.7391961947701261,2.128046319093876,2.128046319093876,0.0,8.666666666666666,14
10,1,20,3,0.6669328295704894,0.7219172947532607,0.6546094852075748,2.043459609531325,2.1281243548585493,0.041432062044349696,10.333333333333334,19
10,1,30,3,0.6669328295704894,0.7219172947532607,0.6807968647024359,2.069646989026186,2.141002212996696,0.03447700228534354,13.666666666666666,29
10,1,40,3,0.6669328295704894,0.7219172947532607,0.697594556525659,2.086444680849409,2.157013020051902,0.03382229102463622,17.0,39
10,5,1,3,0.6669328295704894,0.6719883797615365,0.9358070631621731,2.2747282724941993,2.274728272494199,-1.9522736637160037e-16,5.333333333333333,9
10,5,5,3,0.6669328295704894,0.6719883797615365,0.7982393963071407,2.1371606056391665,2.1371606056391665,0.0,6.666666666666667,5
10,5,10,3,0.6669328295704894,0.6719883797615365,0.7518279407505085,2.0907491500825346,2.090749150082534,-2.1240673938933886e-16,8.333333333333334,5
10,5,15,3,0.6669328295704894,0.6719883797615365,0.7391961947701261,2.078117404102152,2.078117404102152,0.0,10.0,10
10,5,20,3,0.6669328295704894,0.6719883797615365,0.6546094852075748,1.9935306945396007,2.078195439866825,0.04246974754847078,11.666666666666666,15
10,5,30,3,0.6669328295704894,0.6719883797615365,0.6807968647024359,2.019718074034462,2.0910732980049715,0.035329299117462985,15.0,25
10,5,40,3,0.6669328295704894,0.6719883797615365,0.697594556525659,2.036515765857685,2.107084105060178,0.034651506453117424,18.333333333333332,35
10,10,1,3,0.6669328295704894,0.6698013138622356,0.9358070631621731,2.272541206594898,2.272541206594898,0.0,7.0,9
10,10,5,3,0.6669328295704894,0.6698013138622356,0.7982393963071407,2.1349735397398657,2.1349735397398657,0.0,8.333333333333334,5
10,10,10,3,0.6669328295704894,0.6698013138622356,0.7518279407505085,2.0885620841832337,2.0885620841832333,-2.1262916396556674e-16,10.0,0
10,10,15,3,0.6669328295704894,0.6698013138622356,0.7391961947701261,2.075930338202851,2.075930338202851,0.0,11.666666666666666,5
10,10,20,3,0.6669328295704894,0.6698013138622356,0.6546094852075748,1.9913436286403,2.0760083739675244,0.042516391500463435,13.333333333333334,10
10,10,30,3,0.6669328295704894,0.6698013138622356,0.6807968647024359,2.017531008135161,2.0888862321056707,0.03536759716841459,16.666666666666668,20
10,10,40,3,0.6669328295704894,0.6698013138622356,0.697594556525659,2.034328699958384,2.034328699958384,0.0,20.0,30
10,15,1,3,0.6669328295704894,0.6801249474760649,0.9358070631621731,2.2828648402087275,2.2828648402087275,0.0,8.666666666666666,14
10,15,5,3,0.6669328295704894,0.6801249474760649,0.7982393963071407,2.1452971733536947,2.1452971733536947,0.0,10.0,10
10,15,10,3,0.6669328295704894,0.6801249474760649,0.7518279407505085,2.098885717797063,2.098885717797063,0.0,11.666666666666666,5
10,15,15,3,0.6669328295704894,0.6801249474760649,0.7391961947701261,2.08625397181668,2.08625397181668,0.0,13.333333333333334,5
10,15,20,3,0.6669328295704894,0.6801249474760649,0.6546094852075748,2.001667262254129,2.0863320075813534,0.0422971124740689,15.0,10
10,15,30,3,0.6669328295704894,0.6801249474760649,0.6807968647024359,2.02785464174899,2.0992098657195,0.03518754377235221,18.333333333333332,20
10,15,40,3,0.6669328295704894,0.6801249474760649,0.697594556525659,2.044652333572213,2.0446523335722135,2.1719546279743028e-16,21.666666666666668,30
10,20,1,3,0.6669328295704894,0.6945504017189351,0.9358070631621731,2.2972902944515976,2.2972902944515976,0.0,10.333333333333334,19
10,20,5,3,0.6669328295704894,0.6945504017189351,0.7982393963071407,2.1597226275965653,2.159722627596565,-2.0562326114268882e-16,11.666666666666666,15
10,20,10,3,0.6669328295704894,0.6945504017189351,0.7518279407505085,2.113311172039933,2.113311172039933,0.0,13.333333333333334,10
10,20,15,3,0.6669328295704894,0.6945504017189351,0.7391961947701261,2.1006794260595507,2.1006794260595507,0.0,15.0,10
10,20,20,3,0.6669328295704894,0.6945504017189351,0.6546094852075748,2.016092716496999,2.100757461824224,0.04199447011263032,16.666666666666668,10
10,20,30,3,0.6669328295704894,0.6945504017189351,0.6807968647024359,2.0422800959918606,2.0422800959918606,0.0,20.0,20
10,20,40,3,0.6669328295704894,0.6945504017189351,0.697594556525659,2.0590777878150837,2.0590777878150837,0.0,23.333333333333332,30
10,30,1,3,0.6669328295704894,0.7230521234681168,0.9358070631621731,2.3257920162007792,2.3257920162007792,0.0,13.666666666666666,29
10,30,5,3,0.6669328295704894,0.7230521234681168,0.7982393963071407,2.188224349345747,2.188224349345747,0.0,15.0,25
10,30,10,3,0.6669328295704894,0.7230521234681168,0.7518279407505085,2.1418128937891145,2.1418128937891145,0.0,16.666666666666668,20
10,30,15,3,0.6669328295704894,0.7230521234681168,0.7391961947701261,2.1291811478087324,2.1291811478087324,0.0,18.333333333333332,20
10,30,20,3,0.6669328295704894,0.7230521234681168,0.6546094852075748,2.0445944382461807,2.044594438246181,2.1720161296682142e-16,20.0,20
10,30,30,3,0.6669328295704894,0.7230521234681168,0.6807968647024359,2.070781817741042,2.070781817741042,0.0,23.333333333333332,20
10,30,40,3,0.6669328295704894,0.7230521234681168,0.697594556525659,2.0875795095642653,2.0875795095642653,0.0,26.666666666666668,30
10,40,1,3,0.6669328295704894,0.7462821222587603,0.9358070631621731,2.349022014991423,2.349022014991423,0.0,17.0,39
10,40,5,3,0.6669328295704894,0.7462821222587603,0.7982393963071407,2.21145434813639,2.21145434813639,0.0,18.333333333333332,35
10,40,10,3,0.6669328295704894,0.7462821222587603,0.7518279407505085,2.1650428925797582,2.0303892867288633,-0.062194428716582296,20.0,30
10,40,15,3,0.6669328295704894,0.7462821222587603,0.7391961947701261,2.1524111465993756,2.0498086186162676,-0.04766864738886488,21.666666666666668,30
10,40,20,3,0.6669328295704894,0.7462821222587603,0.6546094852075748,2.0678244370368244,2.0678244370368244,0.0,23.333333333333332,30
10,40,30,3,0.6669328295704894,0.7462821222587603,0.6807968647024359,2.0940118165316854,2.094011816531686,2.1207578980409392e-16,26.666666666666668,30
10,40,40,3,0.6669328295704894,0.7462821222587603,0.697594556525659,2.1108095083549085,2.110809508354909,2.103881037546445e-16,30.0,30
15,1,1,3,0.6891431056460481,0.7219172947532607,0.9358070631621731,2.346867463561482,2.346867463561482,0.0,5.666666666666667,14
15,1,5,3,0.6891431056460481,0.7219172947532607,0.7982393963071407,2.2092997967064494,2.2092997967064494,0.0,7.0,14
15,1,10,3,0.6891431056460481,0.7219172947532607,0.7518279407505085,2.1628883411498174,2.1628883411498174,0.0,8.666666666666666,14
15,1,15,3,0.6891431056460481,0.7219172947532607,0.7391961947701261,2.150256595169435,2.150256595169435,0.0,10.333333333333334,14
15,1,20,3,0.6891431056460481,0.7219172947532607,0.6546094852075748,2.0656698856068836,2.150334630934108,0.04098658063282477,12.0,19
15,1,30,3,0.6891431056460481,0.7219172947532607,0.6807968647024359,2.0918572651017446,2.163212489072255,0.034110943017443204,15.333333333333334,29
15,1,40,3,0.6891431056460481,0.7219172947532607,0.697594556525659,2.1086549569249677,2.1792232961274607,0.033466043826061574,18.666666666666668,39
15,5,1,3,0.6891431056460481,0.6719883797615365,0.9358070631621731,2.2969385485697575,2.2969385485697575,0.0,7.0,14
15,5,5,3,0.6891431056460481,0.6719883797615365,0.7982393963071407,2.1593708817147252,2.1593708817147252,0.0,8.333333333333334,10
15,5,10,3,0.6891431056460481,0.6719883797615365,0.7518279407505085,2.1129594261580933,2.112959426158093,-2.1017403569245607e-16,10.0,10
15,5,15,3,0.6891431056460481,0.6719883797615365,0.7391961947701261,2.1003276801777107,2.1003276801777107,0.0,11.666666666666666,10
15,5,20,3,0.6891431056460481,0.6719883797615365,0.6546094852075748,2.0157409706151594,2.100405715942384,0.042001798128549546,13.333333333333334,15
15,5,30,3,0.6891431056460481,0.6719883797615365,0.6807968647024359,2.0419283501100205,2.1132835740805302,0.03494501850011783,16.666666666666668,25
15,5,40,3,0.6891431056460481,0.6719883797615365,0.697594556525659,2.0587260419332436,2.0587260419332436,0.0,20.0,35
15,10,1,3,0.6891431056460481,0.6698013138622356,0.9358070631621731,2.294751482670457,2.2947514826704567,-1.9352387968969318e-16,8.666666666666666,14
15,10,5,3,0.6891431056460481,0.6698013138622356,0.7982393963071407,2.1571838158154244,2.1571838158154244,0.0,10.0,10
15,10,10,3,0.6891431056460481,0.6698013138622356,0.7518279407505085,2.1107723602587924,2.110772360258792,-2.10391806436017e-16,11.666666666666666,5
15,10,15,3,0.6891431056460481,0.6698013138622356,0.7391961947701261,2.09814061427841,2.09814061427841,0.0,13.333333333333334,5
15,10,20,3,0.6891431056460481,0.6698013138622356,0.6546094852075748,2.0135539047158586,2.098218650043083,0.042047419306200234,15.0,10
15,10,30,3,0.6891431056460481,0.6698013138622356,0.6807968647024359,2.0397412842107197,2.1110965081812294,0.03498248749626144,18.333333333333332,20
15,10,40,3,0.6891431056460481,0.6698013138622356,0.697594556525659,2.0565389760339428,2.0565389760339428,0.0,21.666666666666668,30
15,15,1,3,0.6891431056460481,0.6801249474760649,0.9358070631621731,2.3050751162842857,2.305075116284286,1.926571532149987e-16,10.333333333333334,14
15,15,5,3,0.6891431056460481,0.6801249474760649,0.7982393963071407,2.1675074494292534,2.1675074494292534,0.0,11.666666666666666,10
15,15,10,3,0.6891431056460481,0.6801249474760649,0.7518279407505085,2.1210959938726215,2.1210959938726215,0.0,13.333333333333334,5
15,15,15,3,0.6891431056460481,0.6801249474760649,0.7391961947701261,2.108464247892239,2.108464247892239,0.0,15.0,0
15,15,20,3,0.6891431056460481,0.6801249474760649,0.6546094852075748,2.0238775383296876,2.108542283656912,0.041832938863039376,16.666666666666668,5
15,15,30,3,0.6891431056460481,0.6801249474760649,0.6807968647024359,2.0500649178245487,2.050064917824549,2.1662202303394044e-16,20.0,15
15,15,40,3,0.6891431056460481,0.6801249474760649,0.697594556525659,2.066862609647772,2.0668626096477722,2.1486150447404092e-16,23.333333333333332,25
15,20,1,3,0.6891431056460481,0.6945504017189351,0.9358070631621731,2.3195005705271563,2.3195005705271563,0.0,12.0,19
15,20,5,3,0.6891431056460481,0.6945504017189351,0.7982393963071407,2.181932903672124,2.1819329036721236,-2.0353018605781807e-16,13.333333333333334,15
15,20,10,3,0.6891431056460481,0.6945504017189351,0.7518279407505085,2.1355214481154916,2.1355214481154916,0.0,15.0,10
15,20,15,3,0.6891431056460481,0.6945504017189351,0.7391961947701261,2.1228897021351094,2.1228897021351094,0.0,16.666666666666668,5
15,20,20,3,0.6891431056460481,0.6945504017189351,0.6546094852075748,2.038302992572558,2.1229677378997827,0.04153687927444409,18.333333333333332,5
15,20,30,3,0.6891431056460481,0.6945504017189351,0.6807968647024359,2.0644903720674193,2.0644903720674193,0.0,21.666666666666668,15
15,20,40,3,0.6891431056460481,0.6945504017189351,0.697594556525659,2.0812880638906424,2.0812880638906424,0.0,25.0,25
15,30,1,3,0.6891431056460481,0.7230521234681168,0.9358070631621731,2.348002292276338,2.348002292276338,0.0,15.333333333333334,29
15,30,5,3,0.6891431056460481,0.7230521234681168,0.7982393963071407,2.2104346254213056,2.2104346254213056,0.0,16.666666666666668,25
15,30,10,3,0.6891431056460481,0.7230521234681168,0.7518279407505085,2.1640231698646732,2.1640231698646732,0.0,18.333333333333332,20
15,30,15,3,0.6891431056460481,0.7230521234681168,0.7391961947701261,2.151391423884291,2.0487888959011826,-0.04769124151190571,20.0,15
15,30,20,3,0.6891431056460481,0.7230521234681168,0.6546094852075748,2.06680471432174,2.06680471432174,0.0,21.666666666666668,15
15,30,30,3,0.6891431056460481,0.7230521234681168,0.6807968647024359,2.092992093816601,2.092992093816601,0.0,25.0,15
15,30,40,3,0.6891431056460481,0.7230521234681168,0.697594556525659,2.109789785639824,2.109789785639824,0.0,28.333333333333332,25
15,40,1,3,0.6891431056460481,0.7462821222587603,0.9358070631621731,2.371232291066981,2.3712322910669816,1.8728203538854315e-16,18.666666666666668,39
15,40,5,3,0.6891431056460481,0.7462821222587603,0.7982393963071407,2.233664624211949,2.047744194610461,-0.08323560644968442,20.0,35
15,40,10,3,0.6891431056460481,0.7462821222587603,0.7518279407505085,2.187253168655317,2.052599562804422,-0.06156288068549352,21.666666666666668,30
15,40,15,3,0.6891431056460481,0.7462821222587603,0.7391961947701261,2.1746214226749343,2.0720188946918263,-0.04718178847741682,23.333333333333332,25
15,40,20,3,0.6891431056460481,0.7462821222587603,0.6546094852075748,2.090034713112383,2.090034713112383,0.0,25.0,25
15,40,30,3,0.6891431056460481,0.7462821222587603,0.6807968647024359,2.116222092607244,2.1162220926072446,2.098500017561637e-16,28.333333333333332,25
15,40,40,3,0.6891431056460481,0.7462821222587603,0.697594556525659,2.1330197844304672,2.1330197844304677,2.0819741715083898e-16,31.666666666666668,25
20,1,1,3,0.701506145922058,0.7219172947532607,0.9358070631621731,2.359230503837492,2.359230503837492,0.0,7.333333333333333,19
20,1,5,3,0.701506145922058,0.7219172947532607,0.7982393963071407,2.221662836982459,2.221662836982459,0.0,8.666666666666666,19
20,1,10,3,0.701506145922058,0.7219172947532607,0.7518279407505085,2.175251381425827,2.175251381425827,0.0,10.333333333333334,19
20,1,15,3,0.701506145922058,0.7219172947532607,0.7391961947701261,2.1626196354454446,2.1626196354454446,0.0,12.0,19
20,1,20,3,0.701506145922058,0.7219172947532607,0.6546094852075748,2.0780329258828933,2.162697671210118,0.040742735243837855,13.666666666666666,19
20,1,30,3,0.701506145922058,0.7219172947532607,0.6807968647024359,2.1042203053777544,2.1755755293482646,0.033910529134305804,17.0,29
20,1,40,3,0.701506145922058,0.7219172947532607,0.697594556525659,2.1210179972009775,2.121017997200978,2.0937550291233235e-16,20.333333333333332,39
20,5,1,3,0.701506145922058,0.6719883797615365,0.9358070631621731,2.3093015888457673,2.3093015888457673,0.0,8.666666666666666,19
